date,channel,region,cohort,sessions,dau,orders,successful_payments,revenue,conversion_rate,payment_success_rate,bounce_rate,cac,is_injected_anomaly
2024-03-29,Web,North,New,1999.0,813,54.0,49.0,32201.532747354016,0.027013506753376687,0.9132648945991606,0.3991310699995917,144.64559866955085,0
2024-03-29,Web,North,Repeat,976.0,607,50.0,45.0,21690.61805732774,0.05122950819672131,0.9182149253840987,0.3373299140852491,147.16077170188154,0
2024-03-29,Web,South,New,664.0,451,26.0,24.0,9214.838359225067,0.0391566265060241,0.9456195320879492,0.37543228602094025,117.52862563274704,0
2024-03-29,Web,South,Repeat,1389.0,644,58.0,54.0,38527.623677270996,0.04175665946724262,0.9388658185321486,0.40910530160286634,139.1098433184061,0
2024-03-29,Web,East,New,1401.0,769,40.0,37.0,21107.433660091145,0.028551034975017844,0.9375835052503579,0.4473715782757658,165.9323812985601,0
2024-03-29,Web,East,Repeat,1901.0,787,95.0,88.0,52313.52053432335,0.04997369805365597,0.9270703865854368,0.45032055200132776,89.74314619305909,0
2024-03-29,Web,West,New,1992.0,943,63.0,58.0,43757.73577120757,0.03162650602409638,0.9359028195867484,0.36802969820627396,111.24666877620562,0
2024-03-29,Web,West,Repeat,1337.0,710,69.0,64.0,49622.8079999156,0.05160807778608826,0.9414417015094563,0.4870105727367514,121.84570829059831,0
2024-03-30,App,North,New,2494.0,1711,110.0,100.0,51972.41116464602,0.044105854049719326,0.9118840557325771,0.3799859364398533,101.98136427346353,0
2024-03-30,App,North,Repeat,1141.0,795,57.0,53.0,39180.70604019642,0.04995617879053462,0.9428904393248745,0.3714765491005891,85.00159664265956,0
2024-03-30,App,South,New,1949.0,1214,76.0,70.0,33910.768208074645,0.038994356080041044,0.9280943498939885,0.37522605845305035,157.13806965666723,0
2024-03-30,App,South,Repeat,2124.0,923,137.0,122.0,93950.73986136446,0.06450094161958568,0.8948898882259075,0.4226952614720674,133.3450157407808,0
2024-03-30,App,East,New,3061.0,1447,129.0,119.0,70119.7004039861,0.042143090493302844,0.927106734795798,0.42415645918453987,123.64250301876268,0
2024-03-30,App,East,Repeat,1608.0,888,95.0,88.0,43763.67907586541,0.05907960199004975,0.9367522518511038,0.4337875940754602,106.07282572384759,0
2024-03-30,App,West,New,1748.0,974,70.0,65.0,20312.992436452758,0.04004576659038902,0.9372160193693042,0.3472403263301924,163.07743688369533,0
2024-03-30,App,West,Repeat,2969.0,1374,182.0,168.0,69279.00320689804,0.0613001010441226,0.9284865785468588,0.4768775659517172,93.66222305280044,0
2024-03-30,Web,North,New,2059.0,1303,73.0,65.0,34175.25673162433,0.035454103933948516,0.8989692515806376,0.44990582443580607,168.89078076686536,0
2024-03-30,Web,North,Repeat,841.0,466,47.0,44.0,20269.72420417387,0.0558858501783591,0.9478332693954176,0.352241020085023,130.72264355118222,0
2024-03-30,Web,South,New,1271.0,567,37.0,34.0,22958.90767184473,0.029110936270653028,0.9400327936452172,0.46333306265992064,100.020710308113,0
2024-03-30,Web,South,Repeat,1737.0,1203,87.0,79.0,33990.43909472077,0.05008635578583765,0.9124746530163775,0.44239005120646596,125.2053250456551,0
2024-03-30,Web,East,New,1383.0,699,65.0,59.0,31637.632360489264,0.046999276934201015,0.9209671782164611,0.3703942903405151,112.99094726633055,0
2024-03-30,Web,East,Repeat,2247.0,1080,143.0,135.0,51579.97248773264,0.06364040943480195,0.9510011606224125,0.4287808532100613,110.97566369304603,0
2024-03-30,Web,West,New,755.0,519,29.0,26.0,16987.948664201205,0.038410596026490065,0.9300982111712711,0.37838494070952294,114.47925465934217,0
2024-03-30,Web,West,Repeat,734.0,491,41.0,38.0,19631.764111219258,0.055858310626702996,0.9305667755896719,0.4565927417508047,106.37991880888762,0
2024-03-31,App,North,New,1960.0,860,73.0,66.0,33280.08383311502,0.037244897959183676,0.9096800913766395,0.4611862021252361,104.14391698064402,0
2024-03-31,App,North,Repeat,2245.0,1174,126.0,118.0,70516.81067342083,0.05612472160356347,0.9432461129145646,0.40190219050949,126.0518754735572,0
2024-03-31,App,South,New,2797.0,1431,118.0,113.0,70306.66207783006,0.042188058634250986,0.9576638903065869,0.37627765042527606,165.98959438046202,0
2024-03-31,App,South,Repeat,2825.0,1619,174.0,162.0,64937.69697311306,0.061592920353982304,0.9366416292283363,0.4323064838012086,110.08217667529667,0
2024-03-31,App,East,New,1607.0,669,64.0,61.0,19081.78362147489,0.03982576228998133,0.9685257170971079,0.32231764783150296,106.2163228171279,0
2024-03-31,App,East,Repeat,1460.0,1005,88.0,84.0,27038.165582329377,0.06027397260273973,0.9581458660705989,0.4116109714837684,119.68621002357582,0
2024-03-31,App,West,New,1555.0,639,72.0,66.0,37049.00973306621,0.04630225080385852,0.9215041271841855,0.3546946734711669,107.11576671408767,0
2024-03-31,App,West,Repeat,958.0,638,58.0,51.0,31259.389125287984,0.060542797494780795,0.882910341546068,0.40091262304280567,135.55138380416264,0
2024-03-31,Web,North,New,1667.0,810,60.0,55.0,30546.780838719307,0.035992801439712056,0.922481140613355,0.29487525892869276,134.66832745462975,0
2024-03-31,Web,North,Repeat,885.0,382,54.0,49.0,38453.399821438165,0.061016949152542375,0.9126510800663882,0.4006807807190414,82.70794707800341,0
2024-03-31,Web,South,New,1224.0,726,42.0,40.0,26539.077374662003,0.03431372549019608,0.9540865252621411,0.4431139706026517,116.79998652470806,0
2024-03-31,Web,South,Repeat,1344.0,756,79.0,72.0,35542.48225231188,0.058779761904761904,0.9160079838259527,0.3895312193344044,122.01417829648065,0
2024-03-31,Web,East,New,2633.0,1521,101.0,96.0,40053.544742785896,0.038359285985567794,0.9553627098598049,0.35431326336991065,110.71699848561936,0
2024-03-31,Web,East,Repeat,1402.0,915,83.0,81.0,36561.27660408491,0.05920114122681883,0.9858058324309638,0.3179557469141059,114.62326105770225,0
2024-03-31,Web,West,New,1869.0,819,66.0,58.0,34474.02444338527,0.03531300160513644,0.8905703740002018,0.4306632772330572,147.13569931088244,0
2024-03-31,Web,West,Repeat,1925.0,862,116.0,109.0,41072.211165987144,0.06025974025974026,0.9417411719169737,0.4100880524203481,92.60126315355647,0
2024-04-01,App,North,New,2371.0,1092,124.0,115.0,50307.22940522884,0.052298608182201604,0.9278218700972334,0.4346853056268093,123.2852252188786,0
2024-04-01,App,North,Repeat,1898.0,1186,128.0,120.0,61217.415603255315,0.06743940990516333,0.9409214634361655,0.3767148582670463,120.39542098422358,0
2024-04-01,App,South,New,1148.0,547,36.0,34.0,26677.342883234574,0.0313588850174216,0.9653223336929924,0.40632122040623686,168.09799300259206,0
2024-04-01,App,South,Repeat,1098.0,440,62.0,56.0,43847.84584760895,0.056466302367941715,0.9144618214221526,0.3433074250007717,143.82412972870895,0
2024-04-01,App,East,New,673.0,280,24.0,22.0,7489.314818075793,0.03566121842496285,0.9441403500591522,0.48085224622608413,142.79353834544904,0
2024-04-01,App,East,Repeat,2101.0,1257,117.0,112.0,83834.6537397707,0.055687767729652546,0.9591939877842764,0.3685510133527071,144.83108313681078,0
2024-04-01,App,West,New,1354.0,608,55.0,49.0,30808.608634631077,0.04062038404726736,0.9074960434452456,0.37783408488073256,175.51136281021445,0
2024-04-01,App,West,Repeat,1217.0,544,65.0,61.0,26010.671794598624,0.05341002465078061,0.9530842978458295,0.3482918393919329,133.1141493577757,0
2024-04-01,Web,North,New,1487.0,986,41.0,37.0,15056.01945566239,0.02757229320780094,0.9104051448798072,0.4192483208023817,151.48472289666483,0
2024-04-01,Web,North,Repeat,1425.0,864,84.0,78.0,55992.010900514986,0.05894736842105263,0.9370876318056868,0.34024347743425054,132.85564634851755,0
2024-04-01,Web,South,New,2083.0,1269,77.0,69.0,39089.55437134481,0.03696591454632741,0.8979058998040438,0.41320145006979975,122.44199239222446,0
2024-04-01,Web,South,Repeat,1170.0,659,58.0,53.0,39144.70301305269,0.04957264957264957,0.9260516164496472,0.38447371221788634,107.66778698382424,0
2024-04-01,Web,East,New,1084.0,718,39.0,36.0,27562.799293224078,0.035977859778597784,0.9411248437505777,0.42651845944994,155.03376168194188,0
2024-04-01,Web,East,Repeat,1490.0,893,81.0,75.0,23773.92454998566,0.05436241610738255,0.9338993577168111,0.37975181693437043,138.97204093975512,0
2024-04-01,Web,West,New,1258.0,680,54.0,49.0,34269.9098133084,0.04292527821939587,0.9182452406136021,0.40699467117351595,117.38865679884321,0
2024-04-01,Web,West,Repeat,2090.0,879,120.0,110.0,84832.15756163446,0.05741626794258373,0.9188098356209006,0.38216453809117934,112.279924451649,0
2024-04-02,App,North,New,1923.0,792,63.0,56.0,21471.47056378337,0.0327613104524181,0.895878738388038,0.4553860547991225,179.0090933890658,0
2024-04-02,App,North,Repeat,2400.0,1391,150.0,142.0,48917.26304672303,0.0625,0.9492361294502124,0.4410490967368951,140.28745696281456,0
2024-04-02,App,South,New,2368.0,970,96.0,85.0,48124.77843807172,0.04054054054054054,0.8880085671483938,0.42065737379763113,126.93407434924069,0
2024-04-02,App,South,Repeat,2089.0,1113,122.0,117.0,47791.178686329156,0.05840114887505984,0.9628704801758698,0.41614873709774297,84.28202286161606,0
2024-04-02,App,East,New,2563.0,1278,121.0,108.0,71195.83963571923,0.04721030042918455,0.9003520642600846,0.4405997787677066,143.04033509522912,0
2024-04-02,App,East,Repeat,1707.0,1076,100.0,95.0,63387.24832907783,0.05858230814294083,0.9520539345258018,0.4430352586297217,112.94142710612485,0
2024-04-02,App,West,New,1599.0,865,73.0,66.0,47066.88194546517,0.045653533458411506,0.9088459298619549,0.43095415846940055,160.39630387465687,0
2024-04-02,App,West,Repeat,1958.0,1214,113.0,105.0,59447.35663582288,0.057711950970377936,0.9332900518008702,0.3887447297660082,100.46031208964772,0
2024-04-02,Web,North,New,2166.0,1203,88.0,81.0,62899.60186899986,0.040627885503231764,0.9279195439246152,0.33869763019551763,164.5195786801741,0
2024-04-02,Web,North,Repeat,1390.0,776,74.0,68.0,45766.793323478356,0.053237410071942444,0.9224978201011288,0.47842594927362775,94.33610674574169,0
2024-04-02,Web,South,New,886.0,526,37.0,35.0,26288.082799605967,0.0417607223476298,0.9567682063243237,0.2695615632779905,168.75481519255456,0
2024-04-02,Web,South,Repeat,1854.0,921,104.0,98.0,37349.24898372835,0.05609492988133765,0.943117363582925,0.49281968491624434,101.69509364604164,0
2024-04-02,Web,East,New,647.0,392,21.0,20.0,9467.600719200687,0.03245749613601236,0.9705018216698391,0.4031616073256551,126.89790684296034,0
2024-04-02,Web,East,Repeat,1125.0,530,60.0,54.0,36635.857406631956,0.05333333333333334,0.9070858442396903,0.42162743424497184,83.33306592993861,0
2024-04-02,Web,West,New,1394.0,838,43.0,38.0,27261.17135901887,0.03084648493543759,0.9069258735273927,0.3625439462019488,140.85234994253443,0
2024-04-02,Web,West,Repeat,1415.0,654,85.0,77.0,55568.295663339595,0.06007067137809187,0.9126623083023307,0.3985155604857011,130.26043470753535,0
2024-04-03,App,North,New,1388.0,696,69.0,66.0,32086.388656550753,0.04971181556195965,0.9570448828329217,0.351352816737263,110.67474551935547,0
2024-04-03,App,North,Repeat,2339.0,1443,129.0,124.0,98591.89093360364,0.055151774262505344,0.9652723841550158,0.44315438930026235,86.34634619565368,0
2024-04-03,App,South,New,772.0,467,33.0,31.0,14750.342086736657,0.042746113989637305,0.9402428905299248,0.4083886573896528,111.84847246315474,0
2024-04-03,App,South,Repeat,655.0,426,37.0,34.0,26199.385697479283,0.05648854961832061,0.9271636940466168,0.2973141102190468,95.90043621858624,0
2024-04-03,App,East,New,2354.0,1369,98.0,91.0,68954.02093459494,0.041631265930331354,0.934765096667447,0.364666544796343,98.08398372357551,0
2024-04-03,App,East,Repeat,1232.0,861,78.0,73.0,32626.98803677506,0.0633116883116883,0.9453843338579029,0.374163697855549,83.98310363483351,0
2024-04-03,App,West,New,935.0,561,29.0,25.0,8320.349941696755,0.031016042780748664,0.8899651966504748,0.4707956181009913,172.8748123236742,0
2024-04-03,App,West,Repeat,1525.0,734,87.0,82.0,25024.912616234258,0.057049180327868855,0.9464383959009357,0.375570292095025,124.55294959850679,0
2024-04-03,Web,North,New,1272.0,741,46.0,42.0,16521.671976543865,0.036163522012578615,0.9130505221886988,0.5574824005567272,169.60108242689873,0
2024-04-03,Web,North,Repeat,1031.0,418,62.0,60.0,28300.60159248156,0.06013579049466537,0.9826516154666032,0.4029999604428253,126.78556586133031,0
2024-04-03,Web,South,New,1337.0,844,32.0,29.0,13935.94478908377,0.02393418100224383,0.9225748525865922,0.40878544713022835,156.30089949502613,0
2024-04-03,Web,South,Repeat,744.0,426,45.0,40.0,28583.902820318763,0.06048387096774194,0.8912651301974592,0.45075719199702435,107.98827215451436,0
2024-04-03,Web,East,New,1708.0,823,67.0,60.0,31149.983268430613,0.039227166276346606,0.8991145335780489,0.426517145083529,152.6327474952003,0
2024-04-03,Web,East,Repeat,1961.0,1303,110.0,105.0,71560.6816975597,0.05609382967873534,0.9619769765180352,0.4101476967140983,126.50477668615707,0
2024-04-03,Web,West,New,1452.0,641,43.0,39.0,23482.670451476777,0.029614325068870524,0.9104443551064051,0.42823881321570756,118.04869419618404,0
2024-04-03,Web,West,Repeat,1383.0,841,80.0,74.0,30424.76899169352,0.05784526391901663,0.9355762391110902,0.44092580302262063,83.7389634274684,0
2024-04-04,App,North,New,1869.0,774,62.0,40.599999999999994,32726.269357392044,0.03317281968967362,0.7527845109540909,0.3235037883995192,167.6642065909217,1
2024-04-04,App,North,Repeat,2322.0,1142,137.0,88.19999999999999,47730.238096147616,0.05900086132644272,0.73588124800882,0.4443548351392879,104.33659695312066,1
2024-04-04,App,South,New,1099.0,504,38.0,24.5,8178.277442835679,0.034576888080072796,0.7460291949621595,0.42187122428614676,101.70580115471739,1
2024-04-04,App,South,Repeat,2326.0,1444,130.0,84.0,33415.0315710723,0.05588993981083405,0.7390539040749908,0.3929032526607857,138.68058819005344,1
2024-04-04,App,East,New,2056.0,1193,60.0,38.5,31908.68065637083,0.029182879377431907,0.7335272073626179,0.4707602263350912,115.47969422858885,1
2024-04-04,App,East,Repeat,1641.0,665,113.0,74.89999999999999,30027.45799962377,0.06886045094454601,0.7587179186936495,0.47015712749814514,133.6285225941591,1
2024-04-04,App,West,New,1686.0,688,65.0,42.0,33447.69253420092,0.03855278766310795,0.7469572325379465,0.36246595064741727,143.5287114001953,1
2024-04-04,App,West,Repeat,651.0,428,40.0,24.5,10104.762606836888,0.06144393241167435,0.7178368398402521,0.32225255882829257,106.8145973260045,1
2024-04-04,Web,North,New,590.0,377,17.0,10.5,5838.360546641461,0.0288135593220339,0.7437225386370606,0.41583770588086827,156.85450366878447,1
2024-04-04,Web,North,Repeat,971.0,389,58.0,37.8,28335.135810689353,0.05973223480947477,0.7546730475636538,0.32274717962967825,89.33720319652816,1
2024-04-04,Web,South,New,635.0,402,21.0,13.299999999999999,4399.460428237893,0.03307086614173228,0.7383483547722592,0.4303086653217602,174.71542544094567,1
2024-04-04,Web,South,Repeat,537.0,282,27.0,17.5,9685.0734857303,0.05027932960893855,0.7557826199125763,0.36812717378411935,144.22673090612437,1
2024-04-04,Web,East,New,602.0,275,22.0,14.0,11013.469342106027,0.036544850498338874,0.7544225577936449,0.32314769578049773,127.96932437141243,1
2024-04-04,Web,East,Repeat,1289.0,781,64.0,41.3,14257.24523744636,0.04965089216446858,0.7415256046950267,0.3093353263991421,137.22726911706843,1
2024-04-04,Web,West,New,1351.0,937,55.0,34.3,16751.58897370235,0.04071058475203553,0.718881857159302,0.39874355754463625,149.26682011281144,1
2024-04-04,Web,West,Repeat,1824.0,1147,102.0,64.39999999999999,39519.34110796519,0.05592105263157895,0.7261636182234041,0.4591356715937202,90.30916659488287,1
2024-04-05,App,North,New,2277.0,1200,95.0,90.0,48991.77757762209,0.041721563460693896,0.9504829274626724,0.4479721354498294,104.3572384276393,0
2024-04-05,App,North,Repeat,727.0,312,41.0,36.0,27459.797865520024,0.05639614855570839,0.8959874550069725,0.36326283932636455,106.29940637661893,0
2024-04-05,App,South,New,2509.0,1222,111.0,101.0,43269.08079137058,0.04424073335990435,0.9142098629732922,0.49175715958617505,102.68776511150477,0
2024-04-05,App,South,Repeat,1414.0,608,81.0,73.0,44799.20591189071,0.057284299858557285,0.9022646357832463,0.39442331919032464,148.55939111964966,0
2024-04-05,App,East,New,1949.0,1342,86.0,80.0,41049.25833059057,0.044125192406362236,0.9358738067370084,0.43459178187053593,104.30533442560944,0
2024-04-05,App,East,Repeat,2238.0,1261,131.0,121.0,65594.89047846734,0.058534405719392314,0.923969474084613,0.3257780465903287,138.21480281185316,0
2024-04-05,App,West,New,2616.0,1374,97.0,92.0,65612.70650339738,0.03707951070336391,0.95820651911901,0.354149159926219,139.88019765584573,0
2024-04-05,App,West,Repeat,2226.0,1548,122.0,113.0,51253.972185732295,0.05480682839173405,0.9265844833559584,0.3553173244852197,143.35616863717848,0
2024-04-05,Web,North,New,1425.0,630,36.0,33.0,16375.45610033038,0.02526315789473684,0.9417989001390873,0.41575841018992105,153.40024762753796,0
2024-04-05,Web,North,Repeat,873.0,528,47.0,44.0,14488.99952962298,0.053837342497136315,0.9391271194626539,0.3816462676990909,95.08373879499023,0
2024-04-05,Web,South,New,1953.0,1263,53.0,49.0,24674.96392161983,0.02713773681515617,0.9343849280166272,0.3516064054932051,131.09617296372602,0
2024-04-05,Web,South,Repeat,514.0,291,28.0,25.0,12534.154623337075,0.054474708171206226,0.9060809131988883,0.4137237900788905,104.04014116136452,0
2024-04-05,Web,East,New,793.0,498,30.0,27.0,12064.631580338888,0.03783102143757881,0.9294366345969532,0.46877984821521046,141.86606583894303,0
2024-04-05,Web,East,Repeat,831.0,573,44.0,40.0,21172.097593446837,0.052948255114320095,0.9099145664397337,0.3986689523849934,128.78952638495605,0
2024-04-05,Web,West,New,1150.0,765,33.0,31.0,17724.782864798915,0.028695652173913042,0.9556247730704597,0.3771532580432629,124.15874713794003,0
2024-04-05,Web,West,Repeat,1241.0,497,62.0,57.0,28412.558077953934,0.0499597099113618,0.9261483179109362,0.4299637897610629,92.18764732732645,0
2024-04-06,App,North,New,2218.0,1137,93.0,85.0,61819.01968000272,0.04192966636609558,0.9151345646528222,0.4766190191293811,105.28865171376738,0
2024-04-06,App,North,Repeat,1516.0,859,94.0,86.0,62411.86394223792,0.06200527704485488,0.9244817957519594,0.35181197008122417,143.43779657165078,0
2024-04-06,App,South,New,1984.0,1119,71.0,67.0,35242.95721106696,0.03578629032258065,0.9544805159628568,0.30646572079409534,147.47524805943496,0
2024-04-06,App,South,Repeat,910.0,621,52.0,48.0,18726.963134775375,0.05714285714285714,0.9421102730224834,0.4032203761215971,130.68951851828433,0
2024-04-06,App,East,New,1176.0,709,54.0,52.0,37984.1925470461,0.04591836734693878,0.9702710858929741,0.3932690072613624,167.28136319059377,0
2024-04-06,App,East,Repeat,869.0,413,52.0,48.0,33800.752564243594,0.05983889528193326,0.9261383585198678,0.4525159776138178,98.43825283690911,0
2024-04-06,App,West,New,2112.0,1221,85.0,78.0,54926.91481833853,0.04024621212121212,0.9283353457945869,0.4889505609667115,126.77159607469571,0
2024-04-06,App,West,Repeat,2683.0,1702,163.0,152.0,115324.36481314208,0.060752888557584796,0.9382228706663929,0.3513292320747774,127.58857318304041,0
2024-04-06,Web,North,New,1981.0,857,73.0,67.0,44056.03805620599,0.03685007571933367,0.9243898283075107,0.46989221535157494,130.79284656159004,0
2024-04-06,Web,North,Repeat,708.0,466,43.0,42.0,32790.816640071214,0.06073446327683616,0.9776609897407489,0.507374903299482,102.46169793256503,0
2024-04-06,Web,South,New,2368.0,1156,86.0,80.0,44599.19242593379,0.036317567567567564,0.9368445115884869,0.3838908775118997,151.12315119433975,0
2024-04-06,Web,South,Repeat,618.0,271,32.0,29.0,18897.92694951898,0.05177993527508091,0.9226826743861125,0.3925347666338996,142.38838542407788,0
2024-04-06,Web,East,New,2106.0,1064,82.0,75.0,31461.99704083787,0.0389363722697056,0.9254313615786729,0.39144103151018006,173.095413377605,0
2024-04-06,Web,East,Repeat,1096.0,534,59.0,55.0,32257.325213123804,0.053832116788321165,0.9391779564039655,0.46559713114660284,112.08639273970624,0
2024-04-06,Web,West,New,2756.0,1503,83.0,74.0,56571.02921618706,0.03011611030478955,0.8938340934300097,0.41272034393733265,170.31331970342177,0
2024-04-06,Web,West,Repeat,1920.0,780,110.0,103.0,70456.45687734739,0.057291666666666664,0.9387396728865421,0.44006222273305245,138.51891143654325,0
2024-04-07,App,North,New,2321.0,1615,89.0,85.0,56409.930282681664,0.03834554071520896,0.9554887028854564,0.3754693882986674,125.60420614643022,0
2024-04-07,App,North,Repeat,1389.0,838,81.0,73.0,35816.198746750226,0.058315334773218146,0.9102869723441467,0.35748653599015967,115.0657084224926,0
2024-04-07,App,South,New,1525.0,690,62.0,58.0,44958.23745494408,0.04065573770491803,0.947731589855153,0.4386114966741646,179.88335987114615,0
2024-04-07,App,South,Repeat,1817.0,1224,105.0,99.0,76780.05394832519,0.05778756191524491,0.9518671806579456,0.345670674563198,85.39223999888797,0
2024-04-07,App,East,New,1115.0,494,46.0,42.0,13374.759067126131,0.04125560538116592,0.9262281034170503,0.36493111973887726,147.81826204517716,0
2024-04-07,App,East,Repeat,1965.0,1000,107.0,100.0,44111.42980590556,0.0544529262086514,0.9426228941856971,0.361707017869527,136.90333815269594,0
2024-04-07,App,West,New,1425.0,595,50.0,47.0,29456.989903368816,0.03508771929824561,0.9539488275309934,0.4268194609423788,160.860810403827,0
2024-04-07,App,West,Repeat,1955.0,1301,100.0,92.0,72228.63531808855,0.05115089514066496,0.9288075630063375,0.39643981598651423,118.61586741533196,0
2024-04-07,Web,North,New,848.0,589,37.0,34.0,15857.099282836063,0.04363207547169811,0.9438136056818415,0.46839476315793027,101.86200585603905,0
2024-04-07,Web,North,Repeat,1396.0,809,64.0,58.0,23378.238648124756,0.045845272206303724,0.9138696033508689,0.48386002549830487,108.19275331232095,0
2024-04-07,Web,South,New,1407.0,619,60.0,55.0,21018.19455869299,0.042643923240938165,0.9321834806510064,0.44050235587000264,101.0338384513582,0
2024-04-07,Web,South,Repeat,2043.0,1166,120.0,108.0,72637.1684189136,0.05873715124816446,0.9043640875929719,0.38134297618975016,88.8939385750372,0
2024-04-07,Web,East,New,1004.0,440,22.0,20.0,12988.86085117068,0.021912350597609563,0.9281388696433662,0.4304550657219418,166.00487038478676,0
2024-04-07,Web,East,Repeat,1518.0,816,80.0,75.0,34143.853220605626,0.052700922266139656,0.9397229937021253,0.4712254479451514,149.61017017799344,0
2024-04-07,Web,West,New,2343.0,1052,76.0,70.0,39666.83402124002,0.03243704652155356,0.923859033181498,0.4215544036818551,114.11116129890398,0
2024-04-07,Web,West,Repeat,1202.0,818,70.0,64.0,21908.07025664289,0.05823627287853577,0.9223456808914898,0.4420380188811019,146.0979927751956,0
2024-04-08,App,North,New,2616.0,1104,108.0,100.0,61971.23200882854,0.04128440366972477,0.9344217874071741,0.4986954737820573,155.3614304392304,0
2024-04-08,App,North,Repeat,2114.0,852,120.0,110.0,45167.18328002645,0.05676442762535478,0.9243483323376603,0.3788670985691439,149.07576159259276,0
2024-04-08,App,South,New,1516.0,695,50.0,45.0,20368.206654759968,0.032981530343007916,0.9192236944378835,0.3735947259288747,157.4962630651061,0
2024-04-08,App,South,Repeat,1698.0,974,104.0,100.0,70910.60006852316,0.061248527679623084,0.9684702697520692,0.35234797683175756,80.39564733888292,0
2024-04-08,App,East,New,2028.0,1257,68.0,66.0,44848.71633221457,0.03353057199211045,0.9738347237281575,0.409949719278856,179.76517865945704,0
2024-04-08,App,East,Repeat,772.0,349,44.0,39.0,31066.830397167487,0.05699481865284974,0.9029474526748523,0.32711119561013996,149.63691205126406,0
2024-04-08,App,West,New,1488.0,830,63.0,57.0,37115.51065967988,0.04233870967741935,0.9142415884179921,0.38014634878576814,142.91171449575532,0
2024-04-08,App,West,Repeat,1679.0,783,113.0,107.0,62619.49846790056,0.06730196545562835,0.9535504198764909,0.3661508436854909,86.46960418335492,0
2024-04-08,Web,North,New,932.0,556,39.0,36.0,25522.463268839965,0.04184549356223176,0.9238057837638686,0.3514133189614139,174.6202329132027,0
2024-04-08,Web,North,Repeat,1084.0,447,52.0,49.0,33605.86860461327,0.04797047970479705,0.9578291593391189,0.3893877845080035,144.36714402389828,0
2024-04-08,Web,South,New,1471.0,848,50.0,46.0,17771.120225244566,0.03399048266485384,0.932714660851742,0.4015531713199466,170.48568892345594,0
2024-04-08,Web,South,Repeat,1132.0,786,61.0,56.0,44058.74345144305,0.053886925795053005,0.918570987906915,0.4483085652973828,100.15564237199905,0
2024-04-08,Web,East,New,953.0,533,31.0,29.0,16882.918736141517,0.03252885624344176,0.9568186701548368,0.3664739552525726,148.62174693116134,0
2024-04-08,Web,East,Repeat,756.0,305,44.0,40.0,13625.582096817754,0.0582010582010582,0.9220990629566087,0.41545234175120177,81.45916678653906,0
2024-04-08,Web,West,New,1280.0,781,42.0,40.0,21483.203490362506,0.0328125,0.9653546362472786,0.37428118064584825,116.24948774791517,0
2024-04-08,Web,West,Repeat,989.0,633,54.0,52.0,37863.78249461904,0.054600606673407485,0.9681859410125293,0.34811475889827626,114.34267818182175,0
2024-04-09,App,North,New,2471.0,1114,95.0,87.0,39057.62042124151,0.03844597329016593,0.921093044100069,0.29675673611581793,152.6726153299456,0
2024-04-09,App,North,Repeat,2502.0,1334,165.0,152.0,82127.17575486495,0.06594724220623502,0.9251614354252943,0.3205691570850077,119.24982174059227,0
2024-04-09,App,South,New,2357.0,1028,84.0,81.0,52720.107150609285,0.03563852354688163,0.9649298126318925,0.43871455290821804,136.14169367485684,0
2024-04-09,App,South,Repeat,1795.0,772,114.0,108.0,71380.66895433003,0.06350974930362117,0.9516708574261077,0.3870493902456224,141.87245662787734,0
2024-04-09,App,East,New,2092.0,1411,87.0,81.0,33653.084548439714,0.04158699808795411,0.9371585539996977,0.43576182919456163,96.34668099266673,0
2024-04-09,App,East,Repeat,1126.0,739,65.0,61.0,40973.06453175628,0.05772646536412078,0.9397244286452534,0.5264190137223439,137.09081981647017,0
2024-04-09,App,West,New,2676.0,1200,91.0,83.0,57777.22741062304,0.034005979073243646,0.9214685749433886,0.35776395146160467,136.6848037908585,0
2024-04-09,App,West,Repeat,1866.0,901,110.0,100.0,67568.58852677513,0.05894962486602358,0.9180711879693562,0.3610085360234004,105.9040625232312,0
2024-04-09,Web,North,New,2176.0,1088,80.0,71.0,46925.787198925485,0.03676470588235294,0.895816069476333,0.40538800277262715,165.90696581432806,0
2024-04-09,Web,North,Repeat,595.0,296,31.0,28.0,13441.84362883424,0.052100840336134456,0.935130048729589,0.37421796234257476,83.1825239043448,0
2024-04-09,Web,South,New,906.0,592,27.0,24.0,13777.44077978182,0.029801324503311258,0.9177515421819827,0.4518192483965272,104.40266036964091,0
2024-04-09,Web,South,Repeat,676.0,360,36.0,34.0,25045.147077602458,0.05325443786982249,0.9459058152194134,0.34365851300163774,106.10092314766024,0
2024-04-09,Web,East,New,745.0,333,25.0,23.0,17445.7496866264,0.03355704697986577,0.9522638624915396,0.3120895561672283,107.91362160976469,0
2024-04-09,Web,East,Repeat,571.0,246,30.0,26.0,13378.271185312666,0.05253940455341506,0.8918640630379578,0.4705328766654021,147.74601727201053,0
2024-04-09,Web,West,New,1695.0,1071,62.0,57.0,26132.940726114186,0.03657817109144543,0.9266710798106013,0.3687113478134112,116.35570416211408,0
2024-04-09,Web,West,Repeat,942.0,400,52.0,48.0,33397.80231343179,0.055201698513800426,0.931169988487539,0.4457565664737332,88.07038819185202,0
2024-04-10,App,North,New,2673.0,1727,112.0,103.0,44467.30210893568,0.041900486344930786,0.9235686580844487,0.36685983465581795,172.4362253148992,0
